Site Name,Country/Region,Receiver,Antenna,Radome,Satellite System,Latitude,Longitude,Height (m),X (m),Y (m),Z (m),Calibration,Networks,Data Center,IERS DOMES,Clock,Agencies,Last Data,Code,Rate 1s,Rate 30s
MADR00ESP,ES,JAVAD TRE_G3TH DELTA,AOAD/M_T,NONE,GPS+GLO+GAL,40.42916111111111,-4.249658333333333,829.5,4849202.394,-360328.9929,4114913.1862,ROBOT,"IGS, RTS, IGS Multi-GNSS",JPL,13407S012,EXTERNAL H-MASER,Jet Propulsion Laboratory,1.0,MADR,SI,SI
MAG000RUS,RU,ASHTECH Z-XII3,ASH700936D_M,JPLA,GPS,59.57580000000001,150.76999999999998,361.9266,-2825810.152,1581233.0113,5477005.6213,,IGS,,12354M001,INTERNAL,RDAAC,,MAG0,NO,SI
MAJU00MHL,MH,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,7.119136111111112,171.364525,33.9,-6257572.5057,950332.3662,785215.1556,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",GA,51501M001,INTERNAL,Geoscience Australia,1.0,MAJU,SI,SI
MAL200KEN,KE,SEPT POLARX5,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,-2.996,40.194,-20.4,4865385.694,4110717.189,-331137.637,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,33201M003,INTERNAL,ESA/ESOC,1.0,MAL2,SI,SI
MALL00ESP,ES,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS,39.552625,2.6245500000000006,62.0,4919369.645,225499.596,4039849.56,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,13444M001,INTERNAL,Instituto Geografico Nacional,1.0,MALL,SI,SI
MANA00NIC,NI,SEPT POLARX5,TRM59800.99,SCIS,GPS+GLO+GAL+BDS+SBAS,12.148938888888884,-86.24899444444446,71.0,407981.838,-6222925.713,1333528.967,ROBOT,"IGS08, IGS, IGS Multi-GNSS, RTS",CDDIS,41201S001,INTERNAL,Instituto Nicaraguense de Estudios Territoriales,1.0,MANA,NO,SI
MAR600SWE,SE,SEPT POLARX5,JAVRINGANT_DM,OSOD,GPS+GLO+GAL+BDS+IRNSS+SBAS,60.59514166666666,17.258522222222215,75.4,2998189.713,931451.589,5533398.473,,"IGS14, IGS08, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10405M002,INTERNAL,Lantmateriet the Swedish mapping authority,1.0,MAR6,SI,SI
MAR700SWE,SE,TRIMBLE ALLOY,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+SBAS,60.59505277777776,17.258438888888897,74.3,2998198.758,931449.71,5533392.638,ROBOT,"IGS Multi-GNSS, IGS, RTS",BKG,10405M003,INTERNAL,Lantmateriet the Swedish mapping authority,1.0,MAR7,SI,SI
MARS00FRA,FR,LEICA GR50,TRM57971.00,NONE,GPS+GLO+GAL+BDS+SBAS,43.27876944444445,5.353783333333333,61.7,4630532.8,433946.1,4350142.6,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,10073M008,INTERNAL,Institut National de l'Information Geographique et,1.0,MARS,SI,SI
MAS100ESP,ES,SEPT POLARX5,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,27.7637388888889,-15.633277777777774,197.2,5439192.263,-1522055.61,2953454.72,ROBOT,"IGS14, IGS08, IGS08 Core, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,31303M002,EXTERNAL CESIUM,ESA/ESOC,1.0,MAS1,SI,SI
MAT100ITA,IT,LEICA GR30,LEIAR20,NONE,GPS+GLO+GAL+BDS+SBAS,40.6490611111111,16.70454444444444,534.5,4641951.507,1393053.602,4133280.821,ROBOT,"IGS14, IGS08, IGS14 Core, IGS, IGS Multi-GNSS",CDDIS,12734M009,INTERNAL,Agenzia Spaziale Italiana,1.0,MAT1,NO,SI
MATE00ITA,IT,LEICA GR30,LEIAR20,NONE,GPS+GLO+GAL+BDS+SBAS,40.64913055555554,16.70445833333333,535.6,4641949.709,1393045.298,4133287.333,ROBOT,"IGS14, IGS08, IGS20, IGS14 Core, IGS, RTS, IGS Multi-GNSS",ASI,12734M008,EXTERNAL H-MASER,Agenzia Spaziale Italiana,1.0,MATE,SI,SI
MATG00ITA,IT,LEICA GR10,LEIAR25,NONE,GPS+GLO+GAL,40.649027777777775,16.704652777777778,537.0,4641953.035,1393063.547,4133279.589,ROBOT,"IGS, IGS Multi-GNSS, RTS",ASI,12734M010,INTERNAL,Agenzia Spaziale Italiana,1.0,MATG,NO,SI
MAUI00USA,US,TRIMBLE NETR9,ASH700936D_M,SNOW,GPS,20.706699999999994,-156.25699999999995,3062.0,-5466069.0,-2404328.0,2242127.0,ROBOT,"IGS14, IGS08, IGS20, IGS14 Core, IGS",SIO,40445S008,INTERNAL,Pacific GPS Facility,1.0,MAUI,NO,SI
MAW100ATA,AQ,SEPT POLARX5,AOAD/M_T,AUST,GPS+GLO+GAL+BDS+QZSS+IRNSS,-67.6048,62.870700000000014,59.2,1111287.138,2168911.297,-5874493.644,,"IGS14, IGS08, IGS20, IGS14 Core, IGS, RTS, IGS Multi-GNSS",GA,66004M001,INTERNAL,Geoscience Australia,1.0,MAW1,SI,SI
MBAR00UGA,UG,JAVAD TRE_3 DELTA,ASH701945B_M,SCIS,GPS+GLO+GAL+BDS+IRNSS,-0.6014690555555555,30.73787619444445,1337.6533,5482951.3876,3260442.6429,-66519.8489,COPIED,"IGS14, IGS08, IGS08 Core, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",JPL,33901M001,INTERNAL,Jet Propulsion Laboratory,1.0,MBAR,SI,SI
MCHL00AUS,AU,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS,-26.35890277777777,148.14496111111114,534.6,-4857858.9306,3018464.3696,-2814983.2242,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",GA,59905M001,INTERNAL,Geoscience Australia,1.0,MCHL,SI,SI
MCIL00JPN,JP,TRIMBLE ALLOY,TRM59800.80,SCIS,GPS+GLO+GAL+QZSS,24.29009444444444,153.9786611111111,35.66,-5227188.142,2551880.364,2607617.909,COPIED,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",CDDIS,21789S001,EXTERNAL RUBIDIUM,Geospatial Information Authority of Japan,2.0,MCIL,NO,SI
MCM400ATA,AQ,SEPT POLARX5,AOAD/M_T,JPLA,GPS+GLO+GAL+BDS+QZSS,-77.83834947222223,166.66932930555558,98.0222,-1311703.172,310814.982,-6213255.16,,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",JPL,66001M003,INTERNAL,Jet Propulsion Laboratory,1.0,MCM4,SI,SI
MDO100USA,US,SEPT POLARX5,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS,30.68051111111112,-104.01499444444444,2004.5,-1329998.797,-5328393.357,3236504.141,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,40442M012,INTERNAL,Jet Propulsion Laboratory,1.0,MDO1,SI,SI
MDVJ00RUS,RU,TPS NETG3,JPSREGANT_DD_E1,NONE,GPS+GLO,56.021491666666655,37.21450277777779,257.4,2845456.3,2160954.3,5265993.4,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS",CDDIS,12309M005,EXTERNAL H-MASER,Institute of Metrology for Time and Space,1.0,MDVJ,NO,SI
MEDI00ITA,IT,LEICA GR10,LEIAR20,LEIM,GPS+GLO+GAL,44.51995555555557,11.646813888888888,50.0,4461400.894,919593.443,4449504.669,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS",ASI,12711M003,EXTERNAL H-MASER,Agenzia Spaziale Italiana,1.0,MEDI,NO,SI
MELI00ESP,ES,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS,35.281219444444446,-2.9516416666666663,93.5,5205630.0,-268410.0,3663434.0,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,19379M001,INTERNAL,Instituto Geografico Nacional,1.0,MELI,SI,SI
MERS00TUR,TR,LEICA GR50,LEIAR10,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,36.566388888888895,34.25585277777778,38.5,4239149.446,2886967.945,3778877.023,ROBOT,"IGS, IGS Multi-GNSS",IGN,20814M001,INTERNAL,General Command of Mapping Turkey,1.0,MERS,NO,SI
MET300FIN,FI,JAVAD TRE_3 DELTA,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+SBAS,60.217455555555546,24.3945,79.2,2892583.975,1311799.563,5512619.854,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",BKG,10503M010,INTERNAL,Finnish Geodetic Institute,1.0,MET3,NO,SI
METG00FIN,FI,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+IRNSS+SBAS,60.24196666666666,24.384175,59.7,2890652.524,1310295.517,5513958.853,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,10503M002,INTERNAL,"Centre National d'Etudes Spatiales, Finnish Geodetic Institute",1.0,METG,SI,SI
MFKG00ZAF,ZA,TRIMBLE ALLOY,ASH701941.B,SCIS,GPS+GLO,-25.805013888888883,25.53996944444445,1310.9,5185375.39,2477739.181,-2760201.1271,ROBOT,IGS,ftp://igs.ign.fr/,30321M001,INTERNAL,National Geospatial Information,2.0,MFKG,NO,SI
MGUE00ARG,AR,SEPT POLARX5TR,LEIAR25.R4,NONE,GPS+GLO+GAL+BDS+SBAS,-35.77735000000001,-69.39792777777778,1554.15,1823327.909,-4850352.447,-3709085.536,ROBOT,"IGS, IGS Multi-GNSS, RTS",CDDIS,41558M001,EXTERNAL H-MASER,ESA/ESOC,1.0,MGUE,SI,SI
MIKL00UKR,UA,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS,46.972788888888886,31.97282777777778,94.7,3698554.628,2308675.267,4639770.434,ROBOT,"IGS20, IGS, IGS Multi-GNSS",BKG,12335M001,INTERNAL,Main Astronomical Observatory of Ukraine,1.0,MIKL,NO,SI
MIZU00JPN,JP,SEPT POLARX5,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,39.13516944444444,141.13282777777778,117.0,-3857167.6484,3108694.9138,4004041.6876,ROBOT,"IGS20, IGS, IGS Multi-GNSS, RTS",CDDIS,21702M002,INTERNAL,GeoForschungsZentrum,1.0,MIZU,SI,SI
MKEA00USA,US,SEPT POLARX5,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+QZSS,19.801356611111117,-155.45634533333336,3754.7,-5464105.317,-2495165.842,2148291.476,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",JPL,40477M001,EXTERNAL H-MASER,Jet Propulsion Laboratory,1.0,MKEA,SI,SI
MOBJ00RUS,RU,JPS LEGACY,JPSREGANT_SD_E1,NONE,GPS+GLO,55.11488195555557,36.56971290277778,182.6079,2936424.674,2178374.012,5208858.3846,ROBOT,IGS,RDAAC,12365M002,INTERNAL,RDAAC,,MOBJ,NO,SI
MOBK00RUS,RU,JPS EGGDT,JPSREGANT_SD_E1,NONE,GPS+GLO,55.11488195555557,36.56971290277778,182.6079,2936424.674,2178374.012,5208858.3846,ROBOT,IGS,JPL,12365M002,INTERNAL,Jet Propulsion Laboratory,,MOBK,NO,SI
MOBN00RUS,RU,ASHTECH UZ-12,ASH701945C_M,SCIS,GPS,55.11488055555554,36.56951944444446,182.634,2936432.14,2178364.5,5208858.18,ROBOT,IGS,JPL,12365M001,INTERNAL,RDAAC,,MOBN,NO,SI
MOBS00AUS,AU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-37.82940277777778,144.97534166666668,40.6,-4130636.754,2894953.14,-3890530.236,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,50182M001,INTERNAL,Geoscience Australia,1.0,MOBS,SI,SI
MOIU00KEN,KE,JAVAD TRE_3 DELTA,ASH701945E_M,NONE,GPS+GLO+GAL+BDS,0.2883203888888889,35.29001022222223,2201.5321,5207811.3703,3685972.9487,31891.7647,ROBOT,"IGS, IGS Multi-GNSS",JPL,33204M001,INTERNAL,Jet Propulsion Laboratory,,MOIU,NO,SI
MONP00USA,US,TPS NET-G3A,ASH701945B_M,SCIS,GPS,32.89000000000001,-116.42,1842.55,-2386247.3,-4802359.2,3444902.34,COPIED,"IGS08, IGS14, IGS20, IGS14 Core, IGS",Scripps Orbit and Permanent Array Center,40497M004,INTERNAL,Scripps Orbit and Permanent Array Center,2.0,MONP,NO,SI
MORP00GBR,GB,TRIMBLE NETR8,AOAD/M_T,NONE,GPS,55.21278888888891,-1.6854972222222222,144.5,3645667.9,-107277.3,5215053.5,ROBOT,"IGS08, IGS",BKG,13299S001,INTERNAL,Newcastle University,1.0,MORP,NO,SI
MQZG00NZL,NZ,TRIMBLE ALLOY,TRM115000.00,NONE,GPS+GLO+GAL+BDS+QZSS,-43.7027361111111,172.65470500000004,154.68,-4580569.543,590465.441,-4384380.166,ROBOT,"IGS08, IGS14, IGS08 Core, IGS20, IGS14 Core, IGS, RTS, IGS Multi-GNSS",CDDIS,50214M001,INTERNAL,GNS Science,1.0,MQZG,SI,SI
MRC100USA,US,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,38.49909965000001,282.6293504416668,27.2003,1092811.8197,-4877221.9707,3948968.109,ROBOT,"IGS, IGS Multi-GNSS",CDDIS,49654M002,EXTERNAL H-MASER,U.S. Naval Research Laboratory,1.0,MRC1,NO,SI
MRL100NZL,NZ,NOV OEM6,TPSCR.G5,TPSH,GPS,-41.57619444444444,173.74075277777774,147.2,-4749991.001,520984.518,-4210604.147,ROBOT,IGS,CDDIS,50254S001,EXTERNAL CESIUM /RCVR 1,National Geospatial-Intelligence Agency,2.0,MRL1,NO,SI
MRL200NZL,NZ,NOV OEM6,TPSCR.G5,TPSH,GPS,-41.57619444444444,173.74075277777774,147.2,-4749991.001,520984.518,-4210604.147,ROBOT,IGS,CDDIS,50254S001,EXTERNAL CESIUM /RCVR 2,National Geospatial-Intelligence Agency,2.0,MRL2,NO,SI
MRO100AUS,AU,TRIMBLE ALLOY,TRM59800.00,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-26.696633333333335,116.63749444444444,354.1,-2556630.049,5097138.2888,-2848384.7854,ROBOT,"IGS20, IGS Multi-GNSS, IGS, RTS",GA,59913M001,INTERNAL,Geoscience Australia,1.0,MRO1,SI,SI
MSGR00BRA,BR,TRIMBLE NETR9,TRM115000.00,NONE,GPS+GLO+GAL+BDS+SBAS,-20.445366666666665,-54.72340555555556,532.6,3453185.8,-4881336.1,-2214148.6,ROBOT,"IGS, IGS Multi-GNSS, RTS",https://www.ibge.gov.br/,41649M002,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,MSGR,SI,SI
MSSA00JPN,JP,TRIMBLE NETR9,TRM59900.00,SCIS,GPS+GLO+GAL+BDS+QZSS,36.14035277777777,138.35230833333335,1626.576,-3854396.7261,3427835.9923,3741739.5228,ROBOT,"IGS, IGS Multi-GNSS, RTS",JAXA,21796M001,EXTERNAL H-MASER,Japan Aerospace Exploration Agency,1.0,MSSA,NO,SI
MTKA00JPN,JP,TRIMBLE NETR9,ASH701073.1,SNOW,GPS+GLO,35.67951388888889,139.56138611111115,109.0,-3947762.7496,3364399.8789,3699428.5111,ROBOT,"IGS08, IGS",CDDIS,21741S002,INTERNAL,Electronic Navigation Research Institute,1.0,MTKA,NO,SI
MTV100URY,UY,NOV OEM6,TPSCR.G5,TPSH,GPS,-34.91359166666667,-56.17630000000002,40.7,2914536.977,-4349790.287,-3630033.464,ROBOT,IGS,CDDIS,42323S001,EXTERNAL CESIUM / RCVR1,National Geospatial-Intelligence Agency,2.0,MTV1,NO,SI
MTV200URY,UY,NOV OEM6,TPSCR.G5,TPSH,GPS,-34.91359166666667,-56.17630000000002,40.7,2914536.977,-4349790.287,-3630033.464,ROBOT,IGS,CDDIS,42323S001,EXTERNAL CESIUM / RCVR2,National Geospatial-Intelligence Agency,2.0,MTV2,NO,SI
NABG00NOR,NO,TRIMBLE NETR9,TRM59900.00,SCIS,GPS+GLO+GAL+BDS,78.94309444444444,11.857313888888893,42.9,1201009.37,252158.016,6238022.126,ROBOT,"IGS, IGS Multi-GNSS, RTS",BKG,10338M008,EXTERNAL H-MASER,Norwegian Mapping Authority,1.0,NABG,NO,SI
NAIN00CAN,CA,SEPT POLARX5S,TWIVC6150,NONE,GPS+GLO+GAL+BDS,56.53696388888888,-61.68871666666666,33.48,1671837.36,-3103474.6,5297671.08,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,40164M001,INTERNAL,"NRCan, Geodetic Survey Division",1.0,NAIN,SI,SI
NANO00CAN,CA,SEPT POLARX5,SEPCHOKE_B3E6,SPKE,GPS+GLO+GAL+BDS,49.29480000000001,-124.08649999999996,6.0,-2335726.73,-3451608.329,4812009.971,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",PGC,40138M001,INTERNAL CLOCK STEERING,Geological Survey of Canada,1.0,NANO,SI,SI
NAUR00NRU,NR,SEPT POLARX5,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+QZSS,-0.551838888888889,166.92555000000002,46.3,-6212555.1726,1442786.6229,-61006.7968,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,50701M001,INTERNAL,Geoscience Australia,1.0,NAUR,SI,SI
NAUS00BRA,BR,SEPT POLARX5S,TWIVC6050,SCIS,GPS+GLO+GAL+BDS+SBAS,-3.0229194444444443,-60.0550138888889,93.8,3179409.3,-5519130.6,-334110.1,ROBOT,"IGS, RTS, IGS Multi-GNSS",https://www.ibge.gov.br/,41614M002,INTERNAL,Instituto Brasileiro de Geografia e Estatística,2.0,NAUS,SI,SI
NCKU00TWN,TW,TRIMBLE NETR9,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS+QZSS,22.996658333333333,120.22258333333336,98.217,-2956913.107,5075881.93,2476417.112,ROBOT,"IGS, IGS Multi-GNSS",JAXA,23606M001,INTERNAL,Japan Aerospace Exploration Agency,13.0,NCKU,NO,SI
NICO00CYP,CY,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,35.14098888888888,33.396449999999994,190.1,4359415.4,2874117.3,3650778.1,ROBOT,"IGS08, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,14302M001,INTERNAL,Bundesamt fuer Kartographie und Geodaesie,1.0,NICO,SI,SI
NIST00USA,US,SEPT POLARX5TR,NOV750.R4,NONE,GPS+GLO+GAL+BDS+QZSS+SBAS,39.99506666666666,-105.26260555555552,1648.353,-1288398.567,-4721696.932,4078625.35,ROBOT,"IGS14, IGS20, IGS, IGS Multi-GNSS",JPL,49507M002,EXTERNAL H-MASER,National Institute of Standards and Technology,1.0,NIST,NO,SI
NIUM00NIU,NU,SEPT POLARX5,JAVRINGANT_DM,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS,-19.076566666666665,-169.92706666666663,90.1,-5937159.6673,-1054675.7248,-2071390.5806,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",GA,50210M001,INTERNAL,Geoscience Australia,16.0,NIUM,SI,SI
NKAY00LAO,LA,CHC P5E,CHCC220GR2,CHCD,GPS+GLO+GAL+BDS,17.719130555555548,105.15316388888886,521.6,-1588774.773,5866612.117,1928955.014,ROBOT,"IGS, IGS Multi-GNSS",IGN,24108M001,,Institut National de l'Information Geographique et,1.0,NKAY,NO,SI
NKLG00GAB,GA,SEPT POLARX5,TRM59800.00,SCIS,GPS+GLO+GAL+BDS+IRNSS+SBAS,0.3539077105555556,9.672126268888888,31.496,6287385.7333,1071574.6758,39132.0395,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",IGN,32809M002,INTERNAL,Centre National d'Etudes Spatiales,1.0,NKLG,SI,SI
NLIB00USA,US,SEPT POLARX5TR,JAVRINGANT_DM,SCIS,GPS+GLO+GAL+BDS,41.771591666666666,-91.57489166666667,207.0648,-130934.4493,-4762291.7386,4226854.6638,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS, IGS Multi-GNSS, RTS",JPL,40465M001,EXTERNAL H-MASER,Jet Propulsion Laboratory,1.0,NLIB,SI,SI
NNOR00AUS,AU,SEPT POLARX5TR,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-31.04873888888889,116.19271388888887,234.984,-2414151.326,4907778.436,-3270645.333,ROBOT,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS, RTS",CDDIS,50181M001,EXTERNAL SLAVED CRYSTAL,ESA/ESOC,1.0,NNOR,NO,SI
NOT100ITA,IT,LEICA GR30,LEIAR20,LEIM,GPS+GLO+GAL+BDS+SBAS,36.87610833333333,14.989808333333333,126.2,4934528.669,1321262.251,3806479.508,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",ASI,12717M004,INTERNAL,Agenzia Spaziale Italiana,1.0,NOT1,NO,SI
NOVM00RUS,RU,JPS LEGACY,JPSREGANT_SD_E1,NONE,GPS+GLO,55.0305,82.90948888888892,149.98,452261.2,3635877.47,5203453.26,ROBOT,"IGS20, IGS",CDDIS,12367M002,EXTERNAL H-MASER,Institute of Metrology for Time and Space,2.0,NOVM,NO,SI
NRC100CAN,CA,JAVAD TRE_G3TH DELTA,AOAD/M_T,NONE,GPS+GLO+GAL,45.45420000000001,-75.6238,82.5,1112777.33,-4341475.83,4522955.78,ROBOT,"IGS08, IGS14, IGS20, IGS, RTS, IGS Multi-GNSS",CDDIS,40114M001,EXTERNAL H-MASER,Natural Resources Canada,1.0,NRC1,SI,SI
NRIL00RUS,RU,ASHTECH UZ-12,ASH701945B_M,SCIT,GPS,69.36183333333332,88.35977777777774,47.8937,64537.2912,2253782.8543,5946363.4808,FIELD,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS",,12364M001,INTERNAL,RDAAC,,NRIL,NO,SI
NRMD00NCL,NC,TRIMBLE NETR9,TRM57971.00,TZGD,GPS+GLO+GAL+BDS+QZSS,-22.22833055555555,166.48488333333333,160.384,-5743537.658,1380504.26,-2397897.027,ROBOT,"IGS14, IGS20, IGS14 Core, IGS, RTS, IGS Multi-GNSS",IGN,92701M005,,DEPARTMENT of LAND (DITTT/ST/BGN),1.0,NRMD,SI,SI
NRMG00NCL,NC,SEPT POLARX5,TRM57971.00,TZGD,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,-22.228324044722225,166.4848856772222,160.364,-5743537.971,1380504.0131,-2397896.3726,ROBOT,"IGS, IGS Multi-GNSS, RTS",IGN,92701M005,INTERNAL,Centre National d'Etudes Spatiales,1.0,NRMG,SI,SI
NTUS00SGP,SG,LEICA GR50,LEIAR20,LEIM,GPS+GLO+GAL+BDS+QZSS+SBAS,1.3458,103.6799,79.0,-1508022.0,6195580.0,148800.0,ROBOT,"IGS20, IGS, RTS, IGS Multi-GNSS",BKG,22601M001,INTERNAL,Delft University of Technology,1.0,NTUS,SI,SI
NVSK00RUS,RU,TRIMBLE R9S,TRM57971.00,NONE,GPS+GLO,54.84060000000001,83.23550000000002,123.6429,433604.1534,3655557.747,5191288.0377,ROBOT,"IGS08, IGS",BKG,12319M001,INTERNAL,Trofimuk Institute of Petroleum Geology,4.0,NVSK,NO,SI
NYA100NOR,NO,TRIMBLE NETR9,ASH701073.1,SNOW,GPS+GLO+GAL+BDS+QZSS,78.92955277777777,11.865294444444444,83.7,1202434.0,252632.0,6237772.0,ROBOT,"IGS08, IGS14, IGS14 Core, IGS, IGS Multi-GNSS",BKG,10317M003,INTERNAL,Norwegian Mapping Authority,1.0,NYA1,NO,SI
NYA200NOR,NO,SEPT POLARX5,JAVRINGANT_G5T,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,78.93033333333332,11.858638888888892,81.5,1202379.31,252474.6543,6237786.5417,ROBOT,"IGS Multi-GNSS, IGS, RTS",CDDIS,10317M008,INTERNAL,GeoForschungsZentrum,1.0,NYA2,SI,SI
NYAL00NOR,NO,TRIMBLE NETR9,AOAD/M_B,DOME,GPS+GLO+GAL+BDS+QZSS,78.92958055555556,11.86509444444444,79.0,1202431.0,252627.0,6237768.0,,"IGS08, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",BKG,10317M001,INTERNAL,Norwegian Mapping Authority,1.0,NYAL,NO,SI
OAFA00ARG,AR,TRIMBLE NETR9,ASH700936C_M,NONE,GPS+GLO+GAL+BDS,-31.50868333333334,-68.62326666666667,727.3,1984093.3,-5068867.9,-3314488.0,ROBOT,"IGS, RTS, IGS Multi-GNSS",RAMSAC,41508M001,INTERNAL,IGN-Argentina,1.0,OAFA,NO,SI
OAK100GBR,GB,NOV OEM6,TPSCR.G5,TPSH,GPS,51.11761111111112,-0.905125,139.6,4011440.89,-63375.739,4941877.084,ROBOT,IGS,CDDIS,13235S002,EXTERNAL CESIUM / RCVR 1,National Geospatial-Intelligence Agency,2.0,OAK1,NO,SI
OAK200GBR,GB,NOV OEM6,TPSCR.G5,TPSH,GPS,51.11761111111112,-0.905125,139.6,4011440.89,-63375.739,4941877.084,ROBOT,IGS,CDDIS,13235S002,EXTERNAL CESIUM / RCVR 2,National Geospatial-Intelligence Agency,2.0,OAK2,NO,SI
OBE400DEU,DE,SEPT ASTERX4,SEPCHOKE_B3E6,NONE,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,48.08480555555556,11.277855555555556,650.6,4186704.43,834903.583,4723664.857,ROBOT,"IGS Multi-GNSS, RTS, IGS",CDDIS,14208M007,INTERNAL,GeoForschungsZentrum,1.0,OBE4,SI,SI
OHI200ATA,AQ,JAVAD TRE_G3TH DELTA,LEIAR25.R4,LEIT,GPS+GLO+GAL+SBAS,-63.3211,-57.90130000000001,33.1,1525811.8,-2432479.1,-5676166.0,ROBOT,"IGS08, IGS08 Core, IGS14, IGS20, IGS14 Core, IGS, IGS Multi-GNSS",BKG,66008M005,EXTERNAL H-MASER,Bundesamt fuer Kartographie und Geodaesie,690.0,OHI2,NO,SI
OHI300ATA,AQ,LEICA GR50,LEIAR25.R4,LEIT,GPS+GLO+GAL+BDS+SBAS,-63.32109472222221,-57.90138527777776,32.15,1525808.9,-2432478.5,-5676166.0,ROBOT,"IGS08, IGS14, IGS14 Core, IGS20, IGS, IGS Multi-GNSS, RTS",BKG,66008M006,EXTERNAL H-MASER,Bundesamt fuer Kartographie und Geodaesie,37.0,OHI3,SI,SI
ONS100SWE,SE,TRIMBLE ALLOY,LEIAR25.R3,LEIT,GPS+GLO+GAL+BDS+SBAS,57.39533055555553,11.92453611111111,44.4,3370667.198,711818.723,5349787.879,ROBOT,"IGS14 Core, IGS Multi-GNSS, IGS, RTS",BKG,10402M007,EXTERNAL H-MASER,Lantmateriet the Swedish mapping authority,1.0,ONS1,NO,SI
